datetime,patch,sw_in_W_m2,air_temp_K,cas_temp_K,gpp_umol_m2_s,le_W_m2,soil_temp_top_K,leaf_temp_mean_K,leaf_temp_tallest_K,wood_temp_mean_K,wood_temp_tallest_K
2024-06-01 00:00:15,1, 4.342715E+01, 2.894851E+02, 2.879791E+02, 3.857662E+00, 6.628230E+00, 2.880017E+02, 2.873799E+02, 2.870457E+02, 2.880710E+02, 2.880973E+02
2024-06-01 00:15:15,1, 2.208021E+01, 2.891616E+02, 2.866522E+02, 2.393498E+00, 7.105786E+00, 2.879819E+02, 2.856784E+02, 2.851965E+02, 2.866373E+02, 2.866304E+02
2024-06-01 00:30:15,1, 1.180409E+00, 2.888381E+02, 2.853877E+02, 1.672628E-01, 7.142792E+00, 2.879008E+02, 2.845174E+02, 2.838495E+02, 2.853262E+02, 2.851587E+02
2024-06-01 00:45:15,1, 0.000000E+00, 2.885145E+02, 2.842630E+02, 0.000000E+00, 7.132510E+00, 2.877861E+02, 2.835640E+02, 2.828654E+02, 2.842029E+02, 2.840036E+02
2024-06-01 01:00:15,1, 0.000000E+00, 2.881930E+02, 2.833854E+02, 0.000000E+00, 7.223037E+00, 2.876613E+02, 2.828175E+02, 2.821063E+02, 2.833317E+02, 2.831290E+02
2024-06-01 01:15:15,1, 0.000000E+00, 2.879888E+02, 2.826967E+02, 0.000000E+00, 6.812039E+00, 2.875338E+02, 2.822315E+02, 2.815127E+02, 2.826476E+02, 2.824434E+02
2024-06-01 01:30:15,1, 0.000000E+00, 2.877846E+02, 2.821536E+02, 0.000000E+00, 6.498433E+00, 2.874080E+02, 2.817637E+02, 2.810397E+02, 2.821067E+02, 2.819034E+02
2024-06-01 01:45:15,1, 0.000000E+00, 2.875805E+02, 2.817184E+02, 0.000000E+00, 6.248441E+00, 2.872859E+02, 2.813843E+02, 2.806565E+02, 2.816738E+02, 2.814703E+02
2024-06-01 02:00:15,1, 0.000000E+00, 2.873768E+02, 2.813637E+02, 0.000000E+00, 6.036704E+00, 2.871684E+02, 2.810716E+02, 2.803409E+02, 2.813207E+02, 2.811173E+02
2024-06-01 02:15:15,1, 0.000000E+00, 2.872034E+02, 2.810722E+02, 0.000000E+00, 5.479164E+00, 2.870559E+02, 2.808128E+02, 2.800811E+02, 2.810305E+02, 2.808273E+02
2024-06-01 02:30:15,1, 0.000000E+00, 2.870300E+02, 2.808309E+02, 0.000000E+00, 4.982913E+00, 2.869486E+02, 2.805967E+02, 2.798643E+02, 2.807906E+02, 2.805876E+02
2024-06-01 02:45:15,1, 0.000000E+00, 2.868566E+02, 2.806281E+02, 0.000000E+00, 4.537075E+00, 2.868463E+02, 2.804128E+02, 2.796800E+02, 2.805885E+02, 2.803856E+02
2024-06-01 03:00:15,1, 0.000000E+00, 2.866826E+02, 2.804545E+02, 0.000000E+00, 4.131367E+00, 2.867485E+02, 2.802539E+02, 2.795209E+02, 2.804157E+02, 2.802129E+02
2024-06-01 03:15:15,1, 0.000000E+00, 2.864749E+02, 2.803010E+02, 0.000000E+00, 3.623796E+00, 2.866550E+02, 2.801109E+02, 2.793767E+02, 2.802631E+02, 2.800600E+02
2024-06-01 03:30:15,1, 0.000000E+00, 2.862672E+02, 2.801609E+02, 0.000000E+00, 3.157397E+00, 2.865650E+02, 2.799795E+02, 2.792441E+02, 2.801239E+02, 2.799205E+02
2024-06-01 03:45:15,1, 0.000000E+00, 2.860595E+02, 2.800314E+02, 0.000000E+00, 2.727648E+00, 2.864783E+02, 2.798575E+02, 2.791207E+02, 2.799952E+02, 2.797914E+02
2024-06-01 04:00:15,1, 0.000000E+00, 2.858525E+02, 2.799101E+02, 0.000000E+00, 2.333858E+00, 2.863945E+02, 2.797431E+02, 2.790049E+02, 2.798751E+02, 2.796710E+02
2024-06-01 04:15:15,1, 0.000000E+00, 2.856846E+02, 2.797943E+02, 0.000000E+00, 2.149815E+00, 2.863133E+02, 2.796322E+02, 2.788930E+02, 2.797601E+02, 2.795557E+02
2024-06-01 04:30:15,1, 0.000000E+00, 2.855167E+02, 2.796821E+02, 0.000000E+00, 1.980482E+00, 2.862342E+02, 2.795245E+02, 2.787842E+02, 2.796486E+02, 2.794440E+02
2024-06-01 04:45:15,1, 0.000000E+00, 2.853488E+02, 2.795728E+02, 0.000000E+00, 1.824424E+00, 2.861570E+02, 2.794194E+02, 2.786779E+02, 2.795401E+02, 2.793351E+02
2024-06-01 05:00:15,1, 0.000000E+00, 2.851807E+02, 2.794659E+02, 0.000000E+00, 1.679995E+00, 2.860816E+02, 2.793165E+02, 2.785737E+02, 2.794338E+02, 2.792285E+02
2024-06-01 05:15:15,1, 0.000000E+00, 2.850011E+02, 2.793600E+02, 0.000000E+00, 1.525539E+00, 2.860078E+02, 2.792140E+02, 2.784694E+02, 2.793287E+02, 2.791230E+02
2024-06-01 05:30:15,1, 0.000000E+00, 2.848216E+02, 2.792542E+02, 0.000000E+00, 1.382337E+00, 2.859352E+02, 2.791117E+02, 2.783653E+02, 2.792237E+02, 2.790175E+02
2024-06-01 05:45:15,1, 0.000000E+00, 2.846421E+02, 2.791486E+02, 0.000000E+00, 1.249317E+00, 2.858639E+02, 2.790097E+02, 2.782615E+02, 2.791190E+02, 2.789123E+02
2024-06-01 06:00:15,1, 0.000000E+00, 2.844634E+02, 2.790434E+02, 0.000000E+00, 1.133117E+00, 2.857936E+02, 2.789082E+02, 2.781579E+02, 2.790146E+02, 2.788074E+02
2024-06-01 06:15:15,1, 0.000000E+00, 2.843386E+02, 2.789397E+02, 0.000000E+00, 1.454817E+00, 2.857242E+02, 2.788074E+02, 2.780554E+02, 2.789113E+02, 2.787036E+02
2024-06-01 06:30:15,1, 0.000000E+00, 2.842137E+02, 2.788378E+02, 0.000000E+00, 1.748082E+00, 2.856557E+02, 2.787082E+02, 2.779545E+02, 2.788099E+02, 2.786017E+02
2024-06-01 06:45:15,1, 0.000000E+00, 2.840888E+02, 2.787374E+02, 0.000000E+00, 2.015932E+00, 2.855881E+02, 2.786101E+02, 2.778547E+02, 2.787099E+02, 2.785013E+02
2024-06-01 07:00:15,1, 0.000000E+00, 2.839641E+02, 2.786380E+02, 0.000000E+00, 2.258550E+00, 2.855211E+02, 2.785129E+02, 2.777557E+02, 2.786110E+02, 2.784019E+02
2024-06-01 07:15:15,1, 0.000000E+00, 2.838474E+02, 2.785435E+02, 0.000000E+00, 2.340773E+00, 2.854553E+02, 2.784237E+02, 2.776663E+02, 2.785169E+02, 2.783077E+02
2024-06-01 07:30:15,1, 0.000000E+00, 2.837306E+02, 2.784563E+02, 0.000000E+00, 2.418073E+00, 2.853909E+02, 2.783407E+02, 2.775832E+02, 2.784301E+02, 2.782208E+02
2024-06-01 07:45:15,1, 0.000000E+00, 2.836139E+02, 2.783746E+02, 0.000000E+00, 2.491049E+00, 2.853278E+02, 2.782626E+02, 2.775048E+02, 2.783489E+02, 2.781395E+02
2024-06-01 08:00:15,1, 0.000000E+00, 2.834979E+02, 2.782973E+02, 0.000000E+00, 2.561010E+00, 2.852660E+02, 2.781882E+02, 2.774301E+02, 2.782720E+02, 2.780625E+02
2024-06-01 08:15:15,1, 0.000000E+00, 2.834203E+02, 2.782225E+02, 0.000000E+00, 2.672552E+00, 2.852051E+02, 2.781130E+02, 2.773529E+02, 2.781971E+02, 2.779871E+02
2024-06-01 08:30:15,1, 0.000000E+00, 2.833427E+02, 2.781491E+02, 0.000000E+00, 2.778033E+00, 2.851449E+02, 2.780389E+02, 2.772767E+02, 2.781234E+02, 2.779128E+02
2024-06-01 08:45:15,1, 0.000000E+00, 2.832651E+02, 2.780768E+02, 0.000000E+00, 2.878382E+00, 2.850853E+02, 2.779658E+02, 2.772013E+02, 2.780510E+02, 2.778397E+02
2024-06-01 09:00:15,1, 0.000000E+00, 2.831899E+02, 2.780056E+02, 0.000000E+00, 2.968646E+00, 2.850264E+02, 2.778936E+02, 2.771271E+02, 2.779796E+02, 2.777676E+02
2024-06-01 09:15:15,1, 0.000000E+00, 2.832604E+02, 2.779361E+02, 0.000000E+00, 2.963357E+00, 2.849679E+02, 2.778211E+02, 2.770544E+02, 2.779091E+02, 2.776971E+02
2024-06-01 09:30:15,1, 0.000000E+00, 2.833310E+02, 2.778690E+02, 0.000000E+00, 2.961511E+00, 2.849097E+02, 2.777507E+02, 2.769838E+02, 2.778410E+02, 2.776290E+02
2024-06-01 09:45:15,1, 0.000000E+00, 2.834015E+02, 2.778039E+02, 0.000000E+00, 2.962656E+00, 2.848520E+02, 2.776820E+02, 2.769149E+02, 2.777749E+02, 2.775628E+02
2024-06-01 10:00:15,1, 4.833619E+01, 2.834737E+02, 2.777592E+02, 3.153265E+00, 2.934079E+00, 2.847972E+02, 2.779178E+02, 2.774838E+02, 2.777631E+02, 2.775895E+02
2024-06-01 10:15:15,1, 7.908112E+01, 2.836435E+02, 2.787023E+02, 4.146109E+00, 1.690435E+00, 2.848538E+02, 2.791128E+02, 2.789587E+02, 2.788377E+02, 2.788909E+02
2024-06-01 10:30:15,1, 1.102600E+02, 2.838134E+02, 2.798012E+02, 4.813991E+00, 9.128776E-01, 2.849642E+02, 2.802653E+02, 2.802276E+02, 2.800319E+02, 2.801500E+02
2024-06-01 10:45:15,1, 1.417394E+02, 2.839833E+02, 2.810161E+02, 5.452200E+00, 5.255867E-01, 2.851290E+02, 2.815418E+02, 2.815941E+02, 2.813484E+02, 2.815111E+02
2024-06-01 11:00:15,1, 2.141317E+02, 2.841635E+02, 2.823179E+02, 6.152321E+00, 5.313852E-01, 2.853495E+02, 2.830991E+02, 2.835223E+02, 2.827971E+02, 2.830398E+02
2024-06-01 11:15:15,1, 2.532509E+02, 2.849530E+02, 2.842787E+02, 7.336077E+00, 5.820675E-01, 2.856738E+02, 2.851527E+02, 2.857227E+02, 2.849816E+02, 2.854185E+02
2024-06-01 11:30:15,1, 2.922399E+02, 2.857425E+02, 2.861101E+02, 8.279569E+00, 2.773685E+00, 2.860775E+02, 2.869614E+02, 2.876066E+02, 2.869963E+02, 2.875205E+02
2024-06-01 11:45:15,1, 3.309316E+02, 2.865319E+02, 2.872542E+02, 8.688898E+00, 1.698544E+01, 2.865469E+02, 2.881577E+02, 2.887598E+02, 2.884109E+02, 2.889410E+02
2024-06-01 12:00:15,1, 4.065368E+02, 2.873187E+02, 2.881230E+02, 9.034901E+00, 2.218984E+01, 2.870660E+02, 2.893227E+02, 2.900560E+02, 2.894916E+02, 2.900699E+02
2024-06-01 12:15:15,1, 4.479461E+02, 2.879451E+02, 2.889377E+02, 9.376342E+00, 5.249075E+01, 2.877072E+02, 2.903930E+02, 2.911435E+02, 2.906406E+02, 2.913003E+02
2024-06-01 12:30:15,1, 4.884880E+02, 2.885715E+02, 2.896266E+02, 9.516695E+00, 5.949293E+01, 2.883877E+02, 2.912322E+02, 2.919720E+02, 2.914985E+02, 2.921554E+02
2024-06-01 12:45:15,1, 5.279890E+02, 2.891980E+02, 2.903095E+02, 9.643542E+00, 6.508817E+01, 2.891055E+02, 2.920538E+02, 2.927856E+02, 2.923394E+02, 2.929927E+02
2024-06-01 13:00:15,1, 5.961337E+02, 2.898215E+02, 2.909942E+02, 9.757513E+00, 7.029397E+01, 2.898600E+02, 2.929848E+02, 2.937626E+02, 2.932013E+02, 2.938536E+02
2024-06-01 13:15:15,1, 6.349966E+02, 2.902748E+02, 2.915971E+02, 9.870909E+00, 6.713837E+01, 2.907225E+02, 2.938362E+02, 2.946114E+02, 2.940771E+02, 2.947513E+02
2024-06-01 13:30:15,1, 6.722465E+02, 2.907280E+02, 2.921148E+02, 9.916553E+00, 7.028181E+01, 2.916005E+02, 2.945414E+02, 2.953160E+02, 2.947458E+02, 2.954162E+02
2024-06-01 13:45:15,1, 7.077240E+02, 2.911813E+02, 2.926279E+02, 9.958287E+00, 7.425892E+01, 2.924911E+02, 2.952306E+02, 2.960060E+02, 2.954002E+02, 2.960676E+02
2024-06-01 14:00:15,1, 7.619152E+02, 2.916337E+02, 2.931435E+02, 9.989154E+00, 7.864089E+01, 2.933913E+02, 2.959896E+02, 2.967992E+02, 2.960674E+02, 2.967338E+02
