datetime,patch,cas_temp_K,gpp_umol_m2_s,le_W_m2,soil_temp_top_K,leaf_temp_K
2024-01-01 19:45:00,5, 2.727903E+02, 0.000000E+00, 2.054311E+00, 2.879204E+02, 0.000000E+00
2024-01-01 20:15:00,5, 2.725274E+02, 0.000000E+00, 2.008698E+00, 2.871487E+02, 0.000000E+00
2024-01-01 20:45:00,5, 2.722253E+02, 0.000000E+00, 1.914116E+00, 2.864154E+02, 0.000000E+00
2024-01-01 21:15:00,5, 2.719360E+02, 0.000000E+00, 1.828508E+00, 2.855756E+02, 0.000000E+00
2024-01-01 21:45:00,5, 2.716512E+02, 0.000000E+00, 1.739357E+00, 2.848061E+02, 0.000000E+00
2024-01-01 22:15:00,5, 2.714026E+02, 0.000000E+00, 1.633770E+00, 2.842245E+02, 0.000000E+00
2024-01-01 22:45:00,5, 2.711883E+02, 0.000000E+00, 1.550439E+00, 2.837253E+02, 0.000000E+00
2024-01-01 23:15:00,5, 2.710252E+02, 0.000000E+00, 1.506233E+00, 2.832984E+02, 0.000000E+00
2024-01-01 23:45:00,5, 2.709115E+02, 0.000000E+00, 1.477714E+00, 2.829388E+02, 0.000000E+00
2024-01-01 00:15:00,6, 2.734368E+02, 0.000000E+00, 2.267514E+00, 2.871453E+02, 0.000000E+00
2024-01-01 00:45:00,6, 2.737827E+02, 0.000000E+00, 4.399247E-01, 2.865242E+02, 0.000000E+00
2024-01-01 01:15:00,6, 2.738512E+02, 0.000000E+00, 9.231865E-01, 2.860427E+02, 0.000000E+00
2024-01-01 01:45:00,6, 2.737373E+02, 0.000000E+00, 9.532749E-01, 2.856287E+02, 0.000000E+00
2024-01-01 02:15:00,6, 2.736910E+02, 0.000000E+00, 7.928614E-01, 2.852845E+02, 0.000000E+00
2024-01-01 02:45:00,6, 2.736810E+02, 0.000000E+00, 7.273713E-01, 2.850400E+02, 0.000000E+00
2024-01-01 03:15:00,6, 2.736411E+02, 0.000000E+00, 7.647970E-01, 2.848164E+02, 0.000000E+00
2024-01-01 03:45:00,6, 2.735792E+02, 0.000000E+00, 8.020505E-01, 2.846009E+02, 0.000000E+00
2024-01-01 04:15:00,6, 2.735409E+02, 0.000000E+00, 8.481221E-01, 2.844011E+02, 0.000000E+00
2024-01-01 04:45:00,6, 2.735224E+02, 0.000000E+00, 9.258673E-01, 2.842270E+02, 0.000000E+00
2024-01-01 05:15:00,6, 2.734916E+02, 0.000000E+00, 1.007843E+00, 2.840759E+02, 0.000000E+00
2024-01-01 05:45:00,6, 2.734547E+02, 0.000000E+00, 1.066116E+00, 2.839084E+02, 0.000000E+00
2024-01-01 06:15:00,6, 2.733408E+02, 0.000000E+00, 1.414260E+00, 2.837041E+02, 0.000000E+00
2024-01-01 06:45:00,6, 2.731642E+02, 0.000000E+00, 1.810869E+00, 2.834162E+02, 0.000000E+00
2024-01-01 07:15:00,6, 2.730194E+02, 0.000000E+00, 1.798885E+00, 2.831219E+02, 0.000000E+00
2024-01-01 07:45:00,6, 2.729009E+02, 0.000000E+00, 1.703018E+00, 2.828527E+02, 0.000000E+00
2024-01-01 08:15:00,6, 2.727426E+02, 0.000000E+00, 1.730729E+00, 2.825591E+02, 0.000000E+00
2024-01-01 08:45:00,6, 2.725468E+02, 0.000000E+00, 1.739445E+00, 2.822079E+02, 0.000000E+00
2024-01-01 09:15:00,6, 2.724250E+02, 0.000000E+00, 1.806783E+00, 2.819338E+02, 0.000000E+00
2024-01-01 09:45:00,6, 2.723776E+02, 0.000000E+00, 1.962321E+00, 2.818180E+02, 0.000000E+00
2024-01-01 10:15:00,6, 2.723232E+02, 0.000000E+00, 2.037381E+00, 2.817622E+02, 0.000000E+00
2024-01-01 10:45:00,6, 2.722651E+02, 0.000000E+00, 1.983626E+00, 2.817139E+02, 0.000000E+00
2024-01-01 11:15:00,6, 2.721869E+02, 0.000000E+00, 1.933331E+00, 2.816386E+02, 0.000000E+00
2024-01-01 11:45:00,6, 2.720889E+02, 0.000000E+00, 1.857041E+00, 2.815118E+02, 0.000000E+00
2024-01-01 12:15:00,6, 2.720021E+02, 0.000000E+00, 1.778420E+00, 2.813826E+02, 0.000000E+00
2024-01-01 12:45:00,6, 2.719255E+02, 0.000000E+00, 1.730903E+00, 2.812781E+02, 0.000000E+00
2024-01-01 13:15:00,6, 2.719411E+02, 0.000000E+00, 1.563323E+00, 2.814756E+02, 0.000000E+00
2024-01-01 13:45:00,6, 2.720337E+02, 0.000000E+00, 1.286425E+00, 2.818052E+02, 0.000000E+00
2024-01-01 14:15:00,6, 2.721720E+02, 0.000000E+00, 1.254778E+00, 2.823307E+02, 0.000000E+00
2024-01-01 14:45:00,6, 2.723596E+02, 0.000000E+00, 1.141922E+00, 2.829099E+02, 0.000000E+00
2024-01-01 15:15:00,6, 2.726099E+02, 0.000000E+00, 9.821944E-01, 2.844088E+02, 0.000000E+00
2024-01-01 15:45:00,6, 2.729373E+02, 0.000000E+00, 8.450188E-01, 2.855206E+02, 0.000000E+00
2024-01-01 16:15:00,6, 2.733033E+02, 0.000000E+00, 8.453990E-01, 2.871174E+02, 0.000000E+00
2024-01-01 16:45:00,6, 2.737004E+02, 0.000000E+00, 9.304479E-01, 2.883503E+02, 0.000000E+00
2024-01-01 17:15:00,6, 2.740317E+02, 0.000000E+00, 1.371149E+00, 2.887633E+02, 0.000000E+00
2024-01-01 17:45:00,6, 2.740732E+02, 0.000000E+00, 2.750923E+00, 2.891929E+02, 0.000000E+00
2024-01-01 18:15:00,6, 2.738038E+02, 0.000000E+00, 2.512874E+00, 2.888081E+02, 0.000000E+00
2024-01-01 18:45:00,6, 2.733317E+02, 0.000000E+00, 2.435121E+00, 2.885978E+02, 0.000000E+00
2024-01-01 19:15:00,6, 2.729971E+02, 0.000000E+00, 2.214744E+00, 2.883515E+02, 0.000000E+00
2024-01-01 19:45:00,6, 2.727903E+02, 0.000000E+00, 2.054311E+00, 2.879204E+02, 0.000000E+00
2024-01-01 20:15:00,6, 2.725274E+02, 0.000000E+00, 2.008698E+00, 2.871487E+02, 0.000000E+00
2024-01-01 20:45:00,6, 2.722253E+02, 0.000000E+00, 1.914116E+00, 2.864154E+02, 0.000000E+00
2024-01-01 21:15:00,6, 2.719360E+02, 0.000000E+00, 1.828508E+00, 2.855756E+02, 0.000000E+00
2024-01-01 21:45:00,6, 2.716512E+02, 0.000000E+00, 1.739357E+00, 2.848061E+02, 0.000000E+00
2024-01-01 22:15:00,6, 2.714026E+02, 0.000000E+00, 1.633770E+00, 2.842245E+02, 0.000000E+00
2024-01-01 22:45:00,6, 2.711883E+02, 0.000000E+00, 1.550439E+00, 2.837253E+02, 0.000000E+00
2024-01-01 23:15:00,6, 2.710252E+02, 0.000000E+00, 1.506233E+00, 2.832984E+02, 0.000000E+00
2024-01-01 23:45:00,6, 2.709115E+02, 0.000000E+00, 1.477714E+00, 2.829388E+02, 0.000000E+00
2024-01-02 00:15:00,1, 2.707902E+02, 0.000000E+00, 1.460209E+00, 2.826256E+02, 0.000000E+00
2024-01-02 00:45:00,1, 2.706664E+02, 0.000000E+00, 1.434766E+00, 2.823488E+02, 0.000000E+00
2024-01-02 01:15:00,1, 2.705836E+02, 0.000000E+00, 1.321224E+00, 2.821040E+02, 0.000000E+00
2024-01-02 01:45:00,1, 2.705367E+02, 0.000000E+00, 1.196051E+00, 2.818860E+02, 0.000000E+00
2024-01-02 02:15:00,1, 2.705090E+02, 0.000000E+00, 1.128251E+00, 2.816771E+02, 0.000000E+00
2024-01-02 02:45:00,1, 2.705021E+02, 0.000000E+00, 1.064542E+00, 2.814663E+02, 0.000000E+00
2024-01-02 03:15:00,1, 2.705334E+02, 0.000000E+00, 1.060820E+00, 2.812721E+02, 0.000000E+00
2024-01-02 03:45:00,1, 2.706028E+02, 0.000000E+00, 1.077312E+00, 2.811047E+02, 0.000000E+00
2024-01-02 04:15:00,1, 2.706650E+02, 0.000000E+00, 9.288578E-01, 2.809411E+02, 0.000000E+00
2024-01-02 04:45:00,1, 2.707258E+02, 0.000000E+00, 6.920365E-01, 2.807717E+02, 0.000000E+00
2024-01-02 05:15:00,1, 2.707933E+02, 0.000000E+00, 6.185915E-01, 2.806153E+02, 0.000000E+00
2024-01-02 05:45:00,1, 2.708670E+02, 0.000000E+00, 6.269418E-01, 2.804777E+02, 0.000000E+00
2024-01-02 06:15:00,1, 2.709673E+02, 0.000000E+00, 5.721362E-01, 2.803599E+02, 0.000000E+00
2024-01-02 06:45:00,1, 2.710911E+02, 0.000000E+00, 4.996711E-01, 2.802601E+02, 0.000000E+00
2024-01-02 07:15:00,1, 2.711844E+02, 0.000000E+00, 5.195042E-01, 2.801514E+02, 0.000000E+00
2024-01-02 07:45:00,1, 2.712311E+02, 0.000000E+00, 5.419537E-01, 2.800245E+02, 0.000000E+00
2024-01-02 08:15:00,1, 2.712758E+02, 0.000000E+00, 5.874809E-01, 2.798952E+02, 0.000000E+00
2024-01-02 08:45:00,1, 2.713219E+02, 0.000000E+00, 6.840201E-01, 2.797660E+02, 0.000000E+00
2024-01-02 09:15:00,1, 2.713321E+02, 0.000000E+00, 5.819127E-01, 2.795994E+02, 0.000000E+00
2024-01-02 09:45:00,1, 2.712994E+02, 0.000000E+00, 3.724917E-01, 2.793744E+02, 0.000000E+00
2024-01-02 10:15:00,1, 2.712946E+02, 0.000000E+00, 2.211217E-01, 2.791717E+02, 0.000000E+00
2024-01-02 10:45:00,1, 2.712991E+02, 0.000000E+00, 1.554031E-01, 2.790283E+02, 0.000000E+00
2024-01-02 11:15:00,1, 2.712925E+02, 0.000000E+00, 2.723739E-01, 2.788970E+02, 0.000000E+00
2024-01-02 11:45:00,1, 2.712754E+02, 0.000000E+00, 4.576305E-01, 2.787534E+02, 0.000000E+00
2024-01-02 12:15:00,1, 2.712718E+02, 0.000000E+00, 5.381256E-01, 2.786075E+02, 0.000000E+00
2024-01-02 12:45:00,1, 2.712786E+02, 0.000000E+00, 5.978728E-01, 2.784609E+02, 0.000000E+00
2024-01-02 13:15:00,1, 2.713735E+02, 0.000000E+00, 5.041190E-01, 2.787879E+02, 0.000000E+00
2024-01-02 13:45:00,1, 2.715411E+02, 0.000000E+00, 5.972104E-01, 2.792686E+02, 0.000000E+00
2024-01-02 14:15:00,1, 2.717884E+02, 0.000000E+00, 5.439969E-01, 2.803819E+02, 0.000000E+00
2024-01-02 14:45:00,1, 2.721279E+02, 0.000000E+00, 4.427199E-01, 2.815996E+02, 0.000000E+00
2024-01-02 15:15:00,1, 2.725401E+02, 0.000000E+00, 3.794185E-01, 2.832540E+02, 0.000000E+00
2024-01-02 15:45:00,1, 2.730192E+02, 0.000000E+00, 3.401378E-01, 2.846933E+02, 0.000000E+00
2024-01-02 16:15:00,1, 2.735386E+02, 0.000000E+00, 3.469996E-01, 2.860343E+02, 0.000000E+00
2024-01-02 16:45:00,1, 2.740800E+02, 0.000000E+00, 3.868710E-01, 2.871982E+02, 0.000000E+00
2024-01-02 17:15:00,1, 2.746359E+02, 0.000000E+00, 4.434916E-01, 2.885691E+02, 0.000000E+00
2024-01-02 17:45:00,1, 2.752045E+02, 0.000000E+00, 5.229733E-01, 2.895425E+02, 0.000000E+00
2024-01-02 18:15:00,1, 2.757561E+02, 0.000000E+00, 5.189769E-01, 2.900196E+02, 0.000000E+00
2024-01-02 18:45:00,1, 2.762643E+02, 0.000000E+00, 4.279993E-01, 2.902865E+02, 0.000000E+00
2024-01-02 19:15:00,1, 2.766909E+02, 0.000000E+00, 4.897944E-01, 2.901745E+02, 0.000000E+00
2024-01-02 19:45:00,1, 2.769634E+02, 0.000000E+00, 7.724741E-01, 2.897167E+02, 0.000000E+00
2024-01-02 20:15:00,1, 2.767684E+02, 0.000000E+00, 1.252912E+00, 2.886795E+02, 0.000000E+00
2024-01-02 20:45:00,1, 2.763288E+02, 0.000000E+00, 6.100645E-01, 2.874761E+02, 0.000000E+00
2024-01-02 21:15:00,1, 2.757953E+02, 0.000000E+00, 7.302940E-01, 2.859265E+02, 0.000000E+00
2024-01-02 21:45:00,1, 2.751674E+02, 0.000000E+00, 1.042613E+00, 2.844054E+02, 0.000000E+00
2024-01-02 22:15:00,1, 2.745719E+02, 0.000000E+00, 1.240950E+00, 2.832814E+02, 0.000000E+00
2024-01-02 22:45:00,1, 2.739966E+02, 0.000000E+00, 1.482851E+00, 2.823915E+02, 0.000000E+00
2024-01-02 23:15:00,1, 2.736018E+02, 0.000000E+00, 1.542165E+00, 2.816568E+02, 0.000000E+00
2024-01-02 23:45:00,1, 2.733720E+02, 0.000000E+00, 1.620033E+00, 2.810356E+02, 0.000000E+00
2024-01-02 00:15:00,2, 2.707902E+02, 0.000000E+00, 1.460209E+00, 2.826256E+02, 0.000000E+00
2024-01-02 00:45:00,2, 2.706664E+02, 0.000000E+00, 1.434766E+00, 2.823488E+02, 0.000000E+00
2024-01-02 01:15:00,2, 2.705836E+02, 0.000000E+00, 1.321224E+00, 2.821040E+02, 0.000000E+00
2024-01-02 01:45:00,2, 2.705367E+02, 0.000000E+00, 1.196051E+00, 2.818860E+02, 0.000000E+00
2024-01-02 02:15:00,2, 2.705090E+02, 0.000000E+00, 1.128251E+00, 2.816771E+02, 0.000000E+00
2024-01-02 02:45:00,2, 2.705021E+02, 0.000000E+00, 1.064542E+00, 2.814663E+02, 0.000000E+00
2024-01-02 03:15:00,2, 2.705334E+02, 0.000000E+00, 1.060820E+00, 2.812721E+02, 0.000000E+00
2024-01-02 03:45:00,2, 2.706028E+02, 0.000000E+00, 1.077312E+00, 2.811047E+02, 0.000000E+00
2024-01-02 04:15:00,2, 2.706650E+02, 0.000000E+00, 9.288578E-01, 2.809411E+02, 0.000000E+00
2024-01-02 04:45:00,2, 2.707258E+02, 0.000000E+00, 6.920365E-01, 2.807717E+02, 0.000000E+00
2024-01-02 05:15:00,2, 2.707933E+02, 0.000000E+00, 6.185915E-01, 2.806153E+02, 0.000000E+00
2024-01-02 05:45:00,2, 2.708670E+02, 0.000000E+00, 6.269418E-01, 2.804777E+02, 0.000000E+00
2024-01-02 06:15:00,2, 2.709673E+02, 0.000000E+00, 5.721362E-01, 2.803599E+02, 0.000000E+00
2024-01-02 06:45:00,2, 2.710911E+02, 0.000000E+00, 4.996711E-01, 2.802601E+02, 0.000000E+00
2024-01-02 07:15:00,2, 2.711844E+02, 0.000000E+00, 5.195042E-01, 2.801514E+02, 0.000000E+00
2024-01-02 07:45:00,2, 2.712311E+02, 0.000000E+00, 5.419537E-01, 2.800245E+02, 0.000000E+00
2024-01-02 08:15:00,2, 2.712758E+02, 0.000000E+00, 5.874809E-01, 2.798952E+02, 0.000000E+00
2024-01-02 08:45:00,2, 2.713219E+02, 0.000000E+00, 6.840201E-01, 2.797660E+02, 0.000000E+00
2024-01-02 09:15:00,2, 2.713321E+02, 0.000000E+00, 5.819127E-01, 2.795994E+02, 0.000000E+00
2024-01-02 09:45:00,2, 2.712994E+02, 0.000000E+00, 3.724917E-01, 2.793744E+02, 0.000000E+00
2024-01-02 10:15:00,2, 2.712946E+02, 0.000000E+00, 2.211217E-01, 2.791717E+02, 0.000000E+00
2024-01-02 10:45:00,2, 2.712991E+02, 0.000000E+00, 1.554031E-01, 2.790283E+02, 0.000000E+00
2024-01-02 11:15:00,2, 2.712925E+02, 0.000000E+00, 2.723739E-01, 2.788970E+02, 0.000000E+00
2024-01-02 11:45:00,2, 2.712754E+02, 0.000000E+00, 4.576305E-01, 2.787534E+02, 0.000000E+00
2024-01-02 12:15:00,2, 2.712718E+02, 0.000000E+00, 5.381256E-01, 2.786075E+02, 0.000000E+00
2024-01-02 12:45:00,2, 2.712786E+02, 0.000000E+00, 5.978728E-01, 2.784609E+02, 0.000000E+00
2024-01-02 13:15:00,2, 2.713735E+02, 0.000000E+00, 5.041190E-01, 2.787879E+02, 0.000000E+00
2024-01-02 13:45:00,2, 2.715411E+02, 0.000000E+00, 5.972104E-01, 2.792686E+02, 0.000000E+00
2024-01-02 14:15:00,2, 2.717884E+02, 0.000000E+00, 5.439969E-01, 2.803819E+02, 0.000000E+00
2024-01-02 14:45:00,2, 2.721279E+02, 0.000000E+00, 4.427199E-01, 2.815996E+02, 0.000000E+00
2024-01-02 15:15:00,2, 2.725401E+02, 0.000000E+00, 3.794185E-01, 2.832540E+02, 0.000000E+00
2024-01-02 15:45:00,2, 2.730192E+02, 0.000000E+00, 3.401378E-01, 2.846933E+02, 0.000000E+00
2024-01-02 16:15:00,2, 2.735386E+02, 0.000000E+00, 3.469996E-01, 2.860343E+02, 0.000000E+00
2024-01-02 16:45:00,2, 2.740800E+02, 0.000000E+00, 3.868710E-01, 2.871982E+02, 0.000000E+00
2024-01-02 17:15:00,2, 2.746359E+02, 0.000000E+00, 4.434916E-01, 2.885691E+02, 0.000000E+00
2024-01-02 17:45:00,2, 2.752045E+02, 0.000000E+00, 5.229733E-01, 2.895425E+02, 0.000000E+00
2024-01-02 18:15:00,2, 2.757561E+02, 0.000000E+00, 5.189769E-01, 2.900196E+02, 0.000000E+00
2024-01-02 18:45:00,2, 2.762643E+02, 0.000000E+00, 4.279993E-01, 2.902865E+02, 0.000000E+00
2024-01-02 19:15:00,2, 2.766909E+02, 0.000000E+00, 4.897944E-01, 2.901745E+02, 0.000000E+00
2024-01-02 19:45:00,2, 2.769634E+02, 0.000000E+00, 7.724741E-01, 2.897167E+02, 0.000000E+00
2024-01-02 20:15:00,2, 2.767684E+02, 0.000000E+00, 1.252912E+00, 2.886795E+02, 0.000000E+00
2024-01-02 20:45:00,2, 2.763288E+02, 0.000000E+00, 6.100645E-01, 2.874761E+02, 0.000000E+00
2024-01-02 21:15:00,2, 2.757953E+02, 0.000000E+00, 7.302940E-01, 2.859265E+02, 0.000000E+00
2024-01-02 21:45:00,2, 2.751674E+02, 0.000000E+00, 1.042613E+00, 2.844054E+02, 0.000000E+00
2024-01-02 22:15:00,2, 2.745719E+02, 0.000000E+00, 1.240950E+00, 2.832814E+02, 0.000000E+00
2024-01-02 22:45:00,2, 2.739966E+02, 0.000000E+00, 1.482851E+00, 2.823915E+02, 0.000000E+00
2024-01-02 23:15:00,2, 2.736018E+02, 0.000000E+00, 1.542165E+00, 2.816568E+02, 0.000000E+00
2024-01-02 23:45:00,2, 2.733720E+02, 0.000000E+00, 1.620033E+00, 2.810356E+02, 0.000000E+00
2024-01-02 00:15:00,3, 2.707902E+02, 0.000000E+00, 1.460209E+00, 2.826256E+02, 0.000000E+00
2024-01-02 00:45:00,3, 2.706664E+02, 0.000000E+00, 1.434766E+00, 2.823488E+02, 0.000000E+00
2024-01-02 01:15:00,3, 2.705836E+02, 0.000000E+00, 1.321224E+00, 2.821040E+02, 0.000000E+00
2024-01-02 01:45:00,3, 2.705367E+02, 0.000000E+00, 1.196051E+00, 2.818860E+02, 0.000000E+00
2024-01-02 02:15:00,3, 2.705090E+02, 0.000000E+00, 1.128251E+00, 2.816771E+02, 0.000000E+00
2024-01-02 02:45:00,3, 2.705021E+02, 0.000000E+00, 1.064542E+00, 2.814663E+02, 0.000000E+00
2024-01-02 03:15:00,3, 2.705334E+02, 0.000000E+00, 1.060820E+00, 2.812721E+02, 0.000000E+00
2024-01-02 03:45:00,3, 2.706028E+02, 0.000000E+00, 1.077312E+00, 2.811047E+02, 0.000000E+00
2024-01-02 04:15:00,3, 2.706650E+02, 0.000000E+00, 9.288578E-01, 2.809411E+02, 0.000000E+00
2024-01-02 04:45:00,3, 2.707258E+02, 0.000000E+00, 6.920365E-01, 2.807717E+02, 0.000000E+00
2024-01-02 05:15:00,3, 2.707933E+02, 0.000000E+00, 6.185915E-01, 2.806153E+02, 0.000000E+00
2024-01-02 05:45:00,3, 2.708670E+02, 0.000000E+00, 6.269418E-01, 2.804777E+02, 0.000000E+00
2024-01-02 06:15:00,3, 2.709673E+02, 0.000000E+00, 5.721362E-01, 2.803599E+02, 0.000000E+00
2024-01-02 06:45:00,3, 2.710911E+02, 0.000000E+00, 4.996711E-01, 2.802601E+02, 0.000000E+00
2024-01-02 07:15:00,3, 2.711844E+02, 0.000000E+00, 5.195042E-01, 2.801514E+02, 0.000000E+00
2024-01-02 07:45:00,3, 2.712311E+02, 0.000000E+00, 5.419537E-01, 2.800245E+02, 0.000000E+00
2024-01-02 08:15:00,3, 2.712758E+02, 0.000000E+00, 5.874809E-01, 2.798952E+02, 0.000000E+00
2024-01-02 08:45:00,3, 2.713219E+02, 0.000000E+00, 6.840201E-01, 2.797660E+02, 0.000000E+00
2024-01-02 09:15:00,3, 2.713321E+02, 0.000000E+00, 5.819127E-01, 2.795994E+02, 0.000000E+00
2024-01-02 09:45:00,3, 2.712994E+02, 0.000000E+00, 3.724917E-01, 2.793744E+02, 0.000000E+00
2024-01-02 10:15:00,3, 2.712946E+02, 0.000000E+00, 2.211217E-01, 2.791717E+02, 0.000000E+00
2024-01-02 10:45:00,3, 2.712991E+02, 0.000000E+00, 1.554031E-01, 2.790283E+02, 0.000000E+00
2024-01-02 11:15:00,3, 2.712925E+02, 0.000000E+00, 2.723739E-01, 2.788970E+02, 0.000000E+00
2024-01-02 11:45:00,3, 2.712754E+02, 0.000000E+00, 4.576305E-01, 2.787534E+02, 0.000000E+00
2024-01-02 12:15:00,3, 2.712718E+02, 0.000000E+00, 5.381256E-01, 2.786075E+02, 0.000000E+00
2024-01-02 12:45:00,3, 2.712786E+02, 0.000000E+00, 5.978728E-01, 2.784609E+02, 0.000000E+00
2024-01-02 13:15:00,3, 2.713735E+02, 0.000000E+00, 5.041190E-01, 2.787879E+02, 0.000000E+00
2024-01-02 13:45:00,3, 2.715411E+02, 0.000000E+00, 5.972104E-01, 2.792686E+02, 0.000000E+00
2024-01-02 14:15:00,3, 2.717884E+02, 0.000000E+00, 5.439969E-01, 2.803819E+02, 0.000000E+00
2024-01-02 14:45:00,3, 2.721279E+02, 0.000000E+00, 4.427199E-01, 2.815996E+02, 0.000000E+00
2024-01-02 15:15:00,3, 2.725401E+02, 0.000000E+00, 3.794185E-01, 2.832540E+02, 0.000000E+00
2024-01-02 15:45:00,3, 2.730192E+02, 0.000000E+00, 3.401378E-01, 2.846933E+02, 0.000000E+00
2024-01-02 16:15:00,3, 2.735386E+02, 0.000000E+00, 3.469996E-01, 2.860343E+02, 0.000000E+00
2024-01-02 16:45:00,3, 2.740800E+02, 0.000000E+00, 3.868710E-01, 2.871982E+02, 0.000000E+00
2024-01-02 17:15:00,3, 2.746359E+02, 0.000000E+00, 4.434916E-01, 2.885691E+02, 0.000000E+00
2024-01-02 17:45:00,3, 2.752045E+02, 0.000000E+00, 5.229733E-01, 2.895425E+02, 0.000000E+00
2024-01-02 18:15:00,3, 2.757561E+02, 0.000000E+00, 5.189769E-01, 2.900196E+02, 0.000000E+00
2024-01-02 18:45:00,3, 2.762643E+02, 0.000000E+00, 4.279993E-01, 2.902865E+02, 0.000000E+00
2024-01-02 19:15:00,3, 2.766909E+02, 0.000000E+00, 4.897944E-01, 2.901745E+02, 0.000000E+00
2024-01-02 19:45:00,3, 2.769634E+02, 0.000000E+00, 7.724741E-01, 2.897167E+02, 0.000000E+00
2024-01-02 20:15:00,3, 2.767684E+02, 0.000000E+00, 1.252912E+00, 2.886795E+02, 0.000000E+00
2024-01-02 20:45:00,3, 2.763288E+02, 0.000000E+00, 6.100645E-01, 2.874761E+02, 0.000000E+00
2024-01-02 21:15:00,3, 2.757953E+02, 0.000000E+00, 7.302940E-01, 2.859265E+02, 0.000000E+00
2024-01-02 21:45:00,3, 2.751674E+02, 0.000000E+00, 1.042613E+00, 2.844054E+02, 0.000000E+00
2024-01-02 22:15:00,3, 2.745719E+02, 0.000000E+00, 1.240950E+00, 2.832814E+02, 0.000000E+00
2024-01-02 22:45:00,3, 2.739966E+02, 0.000000E+00, 1.482851E+00, 2.823915E+02, 0.000000E+00
2024-01-02 23:15:00,3, 2.736018E+02, 0.000000E+00, 1.542165E+00, 2.816568E+02, 0.000000E+00
2024-01-02 23:45:00,3, 2.733720E+02, 0.000000E+00, 1.620033E+00, 2.810356E+02, 0.000000E+00
2024-01-02 00:15:00,4, 2.707902E+02, 0.000000E+00, 1.460209E+00, 2.826256E+02, 0.000000E+00
2024-01-02 00:45:00,4, 2.706664E+02, 0.000000E+00, 1.434766E+00, 2.823488E+02, 0.000000E+00
2024-01-02 01:15:00,4, 2.705836E+02, 0.000000E+00, 1.321224E+00, 2.821040E+02, 0.000000E+00
2024-01-02 01:45:00,4, 2.705367E+02, 0.000000E+00, 1.196051E+00, 2.818860E+02, 0.000000E+00
2024-01-02 02:15:00,4, 2.705090E+02, 0.000000E+00, 1.128251E+00, 2.816771E+02, 0.000000E+00
2024-01-02 02:45:00,4, 2.705021E+02, 0.000000E+00, 1.064542E+00, 2.814663E+02, 0.000000E+00
2024-01-02 03:15:00,4, 2.705334E+02, 0.000000E+00, 1.060820E+00, 2.812721E+02, 0.000000E+00
2024-01-02 03:45:00,4, 2.706028E+02, 0.000000E+00, 1.077312E+00, 2.811047E+02, 0.000000E+00
2024-01-02 04:15:00,4, 2.706650E+02, 0.000000E+00, 9.288578E-01, 2.809411E+02, 0.000000E+00
2024-01-02 04:45:00,4, 2.707258E+02, 0.000000E+00, 6.920365E-01, 2.807717E+02, 0.000000E+00
2024-01-02 05:15:00,4, 2.707933E+02, 0.000000E+00, 6.185915E-01, 2.806153E+02, 0.000000E+00
2024-01-02 05:45:00,4, 2.708670E+02, 0.000000E+00, 6.269418E-01, 2.804777E+02, 0.000000E+00
2024-01-02 06:15:00,4, 2.709673E+02, 0.000000E+00, 5.721362E-01, 2.803599E+02, 0.000000E+00
2024-01-02 06:45:00,4, 2.710911E+02, 0.000000E+00, 4.996711E-01, 2.802601E+02, 0.000000E+00
2024-01-02 07:15:00,4, 2.711844E+02, 0.000000E+00, 5.195042E-01, 2.801514E+02, 0.000000E+00
2024-01-02 07:45:00,4, 2.712311E+02, 0.000000E+00, 5.419537E-01, 2.800245E+02, 0.000000E+00
2024-01-02 08:15:00,4, 2.712758E+02, 0.000000E+00, 5.874809E-01, 2.798952E+02, 0.000000E+00
2024-01-02 08:45:00,4, 2.713219E+02, 0.000000E+00, 6.840201E-01, 2.797660E+02, 0.000000E+00
2024-01-02 09:15:00,4, 2.713321E+02, 0.000000E+00, 5.819127E-01, 2.795994E+02, 0.000000E+00
2024-01-02 09:45:00,4, 2.712994E+02, 0.000000E+00, 3.724917E-01, 2.793744E+02, 0.000000E+00
2024-01-02 10:15:00,4, 2.712946E+02, 0.000000E+00, 2.211217E-01, 2.791717E+02, 0.000000E+00
2024-01-02 10:45:00,4, 2.712991E+02, 0.000000E+00, 1.554031E-01, 2.790283E+02, 0.000000E+00
2024-01-02 11:15:00,4, 2.712925E+02, 0.000000E+00, 2.723739E-01, 2.788970E+02, 0.000000E+00
2024-01-02 11:45:00,4, 2.712754E+02, 0.000000E+00, 4.576305E-01, 2.787534E+02, 0.000000E+00
2024-01-02 12:15:00,4, 2.712718E+02, 0.000000E+00, 5.381256E-01, 2.786075E+02, 0.000000E+00
2024-01-02 12:45:00,4, 2.712786E+02, 0.000000E+00, 5.978728E-01, 2.784609E+02, 0.000000E+00
2024-01-02 13:15:00,4, 2.713735E+02, 0.000000E+00, 5.041190E-01, 2.787879E+02, 0.000000E+00
2024-01-02 13:45:00,4, 2.715411E+02, 0.000000E+00, 5.972104E-01, 2.792686E+02, 0.000000E+00
2024-01-02 14:15:00,4, 2.717884E+02, 0.000000E+00, 5.439969E-01, 2.803819E+02, 0.000000E+00
2024-01-02 14:45:00,4, 2.721279E+02, 0.000000E+00, 4.427199E-01, 2.815996E+02, 0.000000E+00
2024-01-02 15:15:00,4, 2.725401E+02, 0.000000E+00, 3.794185E-01, 2.832540E+02, 0.000000E+00
